raceId,circuitId,constructorId,driverId,year,lap,tire_age,milliseconds
876,68,6,4,2012,25,25,91233
876,68,6,4,2012,26,26,91139
876,68,6,4,2012,27,27,91217
876,68,6,4,2012,28,28,91638
876,68,6,4,2012,29,1,93797
876,68,6,4,2012,30,2,108070
876,68,6,4,2012,31,3,90870
876,68,6,4,2012,32,4,91082
876,68,6,4,2012,33,5,90703
876,68,6,4,2012,34,6,91395
876,68,6,4,2012,35,7,90638
876,68,6,4,2012,36,8,90859
876,68,6,4,2012,37,9,90560
876,68,6,4,2012,38,10,90282
876,68,6,4,2012,39,11,90411
876,68,6,4,2012,40,12,90544
876,68,6,4,2012,41,13,90261
876,68,6,4,2012,42,14,90098
876,68,6,4,2012,43,15,90038
876,68,6,4,2012,44,16,89901
876,68,6,4,2012,45,17,89944
876,68,6,4,2012,46,18,90188
876,68,6,4,2012,47,19,90245
876,68,6,4,2012,48,20,89456
876,68,6,4,2012,49,21,89236
876,68,6,4,2012,50,22,89363
876,68,6,4,2012,51,23,89305
876,68,6,4,2012,52,24,89188
876,68,6,4,2012,53,25,89399
876,68,6,4,2012,54,26,89352
876,68,6,4,2012,55,27,89483
876,68,6,4,2012,56,28,90027
876,68,6,4,2012,57,29,89328
876,68,6,4,2012,58,30,89368
876,68,6,4,2012,59,31,88972
876,68,6,4,2012,60,32,88630
876,68,207,5,2012,1,1,105608
876,68,207,5,2012,2,2,96313
876,68,207,5,2012,3,3,95599
876,68,207,5,2012,4,4,95069
876,68,207,5,2012,5,5,95063
876,68,207,5,2012,6,6,94967
876,68,207,5,2012,7,7,94763
876,68,207,5,2012,8,8,94526
876,68,207,5,2012,9,9,94430
876,68,207,5,2012,10,10,94307
876,68,207,5,2012,11,11,94359
876,68,207,5,2012,12,12,94154
876,68,207,5,2012,13,13,94120
876,68,207,5,2012,14,14,94060
876,68,207,5,2012,15,15,94009
876,68,207,5,2012,16,16,93671
876,68,207,5,2012,17,17,93770
876,68,207,5,2012,18,18,93592
876,68,207,5,2012,19,19,94062
876,68,207,5,2012,20,20,93218
876,68,207,5,2012,21,21,93176
876,68,207,5,2012,22,22,93329
876,68,207,5,2012,23,23,93224
876,68,207,5,2012,24,24,93519
876,68,207,5,2012,25,25,93483
876,68,207,5,2012,26,26,93195
876,68,207,5,2012,27,27,92889
876,68,207,5,2012,28,28,93493
876,68,207,5,2012,29,29,92925
876,68,207,5,2012,30,30,93211
876,68,207,5,2012,31,31,93190
876,68,207,5,2012,32,1,96325
876,68,207,5,2012,33,2,114027
876,68,207,5,2012,34,3,93300
876,68,207,5,2012,35,4,92880
876,68,207,5,2012,36,5,93262
876,68,207,5,2012,37,6,94987
876,68,207,5,2012,38,7,92718
876,68,207,5,2012,39,8,94718
876,68,207,5,2012,40,9,93780
876,68,207,5,2012,41,10,92925
876,68,207,5,2012,42,11,94746
876,68,207,5,2012,43,12,93132
876,68,207,5,2012,44,13,96358
876,68,207,5,2012,45,14,93033
876,68,207,5,2012,46,15,92611
876,68,207,5,2012,47,16,95557
876,68,207,5,2012,48,17,92537
876,68,207,5,2012,49,18,92001
876,68,207,5,2012,50,19,91663
876,68,207,5,2012,51,20,91844
876,68,207,5,2012,52,21,92260
876,68,207,5,2012,53,22,91404
876,68,207,5,2012,54,23,91178
876,68,207,5,2012,55,24,91504
876,68,207,5,2012,56,25,91411
876,68,207,5,2012,57,26,90786
876,68,207,5,2012,58,27,93447
876,68,207,5,2012,59,28,91460
876,68,208,8,2012,1,1,99060
876,68,208,8,2012,2,2,94466
876,68,208,8,2012,3,3,93473
876,68,208,8,2012,4,4,93511
876,68,208,8,2012,5,5,93071
876,68,208,8,2012,6,6,93230
876,68,208,8,2012,7,7,93174
876,68,208,8,2012,8,8,93053
876,68,208,8,2012,9,9,93298
876,68,208,8,2012,10,10,92766
876,68,208,8,2012,11,11,92850
876,68,208,8,2012,12,12,92721
876,68,208,8,2012,13,13,92595
876,68,208,8,2012,14,14,92536
876,68,208,8,2012,15,15,92234
876,68,208,8,2012,16,16,92246
876,68,208,8,2012,17,17,92144
876,68,208,8,2012,18,18,92253
876,68,208,8,2012,19,19,91720
876,68,208,8,2012,20,20,92191
876,68,208,8,2012,21,21,92360
876,68,208,8,2012,22,22,92210
876,68,208,8,2012,23,23,91876
876,68,208,8,2012,24,24,92181
876,68,208,8,2012,25,25,91998
876,68,208,8,2012,26,26,92248
876,68,208,8,2012,27,1,94762
876,68,208,8,2012,28,2,107917
876,68,208,8,2012,29,3,93264
876,68,208,8,2012,30,4,91439
876,68,208,8,2012,31,5,90985
876,68,208,8,2012,32,6,91443
876,68,208,8,2012,33,7,90963
876,68,208,8,2012,34,8,91444
876,68,208,8,2012,35,9,91315
876,68,208,8,2012,36,10,91192
876,68,208,8,2012,37,11,90928
876,68,208,8,2012,38,12,90905
876,68,208,8,2012,39,13,90616
876,68,208,8,2012,40,14,90627
876,68,208,8,2012,41,15,90731
876,68,208,8,2012,42,16,90689
876,68,208,8,2012,43,17,90368
876,68,208,8,2012,44,18,90303
876,68,208,8,2012,45,19,90858
876,68,208,8,2012,46,20,90632
876,68,208,8,2012,47,21,91826
876,68,208,8,2012,48,22,90262
876,68,208,8,2012,49,23,90539
876,68,208,8,2012,50,24,89896
876,68,208,8,2012,51,25,90127
876,68,208,8,2012,52,26,89757
876,68,208,8,2012,53,27,89706
876,68,208,8,2012,54,28,89354
876,68,208,8,2012,55,29,89769
876,68,208,8,2012,56,30,89679
876,68,208,8,2012,57,31,89744
876,68,208,8,2012,58,32,89447
876,68,208,8,2012,59,33,89377
876,68,208,8,2012,60,34,89642
876,68,206,10,2012,1,1,107492
876,68,206,10,2012,2,2,97508
876,68,206,10,2012,3,3,97415
876,68,206,10,2012,4,4,96744
876,68,206,10,2012,5,5,96004
876,68,206,10,2012,6,6,95983
876,68,206,10,2012,7,7,96075
876,68,206,10,2012,8,8,95956
876,68,206,10,2012,9,9,95083
876,68,206,10,2012,10,10,94802
876,68,206,10,2012,11,11,94729
876,68,206,10,2012,12,12,94539
876,68,206,10,2012,13,13,94404
876,68,206,10,2012,14,14,94403
876,68,206,10,2012,15,15,94293
876,68,206,10,2012,16,16,94287
876,68,206,10,2012,17,17,94228
876,68,206,10,2012,18,18,94232
876,68,206,10,2012,19,19,94793
876,68,206,10,2012,20,20,95009
876,68,206,10,2012,21,21,93810
876,68,206,10,2012,22,22,93855
876,68,206,10,2012,23,23,93889
876,68,206,10,2012,24,24,93746
876,68,206,10,2012,25,25,94451
876,68,206,10,2012,26,26,93558
876,68,206,10,2012,27,27,93571
876,68,206,10,2012,28,28,94566
876,68,206,10,2012,29,29,93788
876,68,206,10,2012,30,30,93655
876,68,206,10,2012,31,1,95221
876,68,206,10,2012,32,2,120078
876,68,206,10,2012,33,3,94357
876,68,206,10,2012,34,4,94990
876,68,206,10,2012,35,5,93082
876,68,206,10,2012,36,6,93015
876,68,206,10,2012,37,7,93895
876,68,206,10,2012,38,8,93801
876,68,206,10,2012,39,9,92971
876,68,206,10,2012,40,10,92682
876,68,206,10,2012,41,11,93099
876,68,206,10,2012,42,12,93890
876,68,206,10,2012,43,13,92719
876,68,206,10,2012,44,14,92953
876,68,206,10,2012,45,15,92746
876,68,206,10,2012,46,16,94707
876,68,206,10,2012,47,17,92726
876,68,206,10,2012,48,18,93623
876,68,206,10,2012,49,19,93933
876,68,206,10,2012,50,20,93385
876,68,206,10,2012,51,21,93339
876,68,206,10,2012,52,22,92429
876,68,206,10,2012,53,23,92178
876,68,206,10,2012,54,24,93341
876,68,206,10,2012,55,25,94237
876,68,206,10,2012,56,26,91721
876,68,206,10,2012,57,27,91785
876,68,206,10,2012,58,28,91775
876,68,6,13,2012,1,1,98435
876,68,6,13,2012,2,2,94279
876,68,6,13,2012,3,3,93382
876,68,6,13,2012,4,4,93506
876,68,6,13,2012,5,5,93064
876,68,6,13,2012,6,6,93551
876,68,6,13,2012,7,7,93038
876,68,6,13,2012,8,8,93018
876,68,6,13,2012,9,9,93356
876,68,6,13,2012,10,10,92722
876,68,6,13,2012,11,11,92765
876,68,6,13,2012,12,12,92874
876,68,6,13,2012,13,13,92327
876,68,6,13,2012,14,14,92579
876,68,6,13,2012,15,15,92336
876,68,6,13,2012,16,16,92037
876,68,6,13,2012,17,17,92337
876,68,6,13,2012,18,18,91912
876,68,6,13,2012,19,19,91951
876,68,6,13,2012,20,20,92167
876,68,6,13,2012,21,21,92739
876,68,6,13,2012,22,22,91950
876,68,6,13,2012,23,23,92073
876,68,6,13,2012,24,24,92046
876,68,6,13,2012,25,25,92133
876,68,6,13,2012,26,26,92316
876,68,6,13,2012,27,27,92470
876,68,6,13,2012,28,1,94239
876,68,6,13,2012,29,2,109281
876,68,6,13,2012,30,3,91155
876,68,6,13,2012,31,4,91178
876,68,6,13,2012,32,5,91147
876,68,6,13,2012,33,6,91168
876,68,6,13,2012,34,7,91607
876,68,6,13,2012,35,8,91263
876,68,6,13,2012,36,9,91074
876,68,6,13,2012,37,10,90850
876,68,6,13,2012,38,11,90806
876,68,6,13,2012,39,12,90686
876,68,6,13,2012,40,13,90715
876,68,6,13,2012,41,14,90606
876,68,6,13,2012,42,15,90882
876,68,6,13,2012,43,16,90241
876,68,6,13,2012,44,17,90388
876,68,6,13,2012,45,18,90817
876,68,6,13,2012,46,19,90671
876,68,6,13,2012,47,20,91505
876,68,6,13,2012,48,21,90757
876,68,6,13,2012,49,22,90183
876,68,6,13,2012,50,23,90094
876,68,6,13,2012,51,24,89835
876,68,6,13,2012,52,25,89609
876,68,6,13,2012,53,26,89849
876,68,6,13,2012,54,27,89652
876,68,6,13,2012,55,28,89743
876,68,6,13,2012,56,29,89831
876,68,6,13,2012,57,30,89667
876,68,6,13,2012,58,31,89495
876,68,6,13,2012,59,32,89283
876,68,6,13,2012,60,33,89778
876,68,9,17,2012,1,1,94827
876,68,9,17,2012,2,2,93040
876,68,9,17,2012,3,3,93029
876,68,9,17,2012,4,4,92551
876,68,9,17,2012,5,5,92476
876,68,9,17,2012,6,6,92368
876,68,9,17,2012,7,7,92397
876,68,9,17,2012,8,8,92239
876,68,9,17,2012,9,9,92437
876,68,9,17,2012,10,10,92033
876,68,9,17,2012,11,11,92053
876,68,9,17,2012,12,12,91967
876,68,9,17,2012,13,13,91546
876,68,9,17,2012,14,14,91515
876,68,9,17,2012,15,15,91475
876,68,9,17,2012,16,16,91602
876,68,9,17,2012,17,17,91888
876,68,9,17,2012,18,18,91591
876,68,9,17,2012,19,19,91390
876,68,9,17,2012,20,20,91824
876,68,9,17,2012,21,21,91946
876,68,9,17,2012,22,22,92320
876,68,9,17,2012,23,23,92025
876,68,9,17,2012,24,24,91449
876,68,9,17,2012,25,25,91437
876,68,9,17,2012,26,26,91041
876,68,9,17,2012,27,27,91138
876,68,9,17,2012,28,28,91265
876,68,9,17,2012,29,29,91836
876,68,9,17,2012,30,1,94166
876,68,9,17,2012,31,2,108213
876,68,9,17,2012,32,3,91166
876,68,9,17,2012,33,4,90647
876,68,9,17,2012,34,5,91348
876,68,9,17,2012,35,6,90417
876,68,9,17,2012,36,7,90507
876,68,9,17,2012,37,8,91030
876,68,9,17,2012,38,9,90116
876,68,9,17,2012,39,10,90299
876,68,9,17,2012,40,11,90093
876,68,9,17,2012,41,12,89897
876,68,9,17,2012,42,13,89908
876,68,9,17,2012,43,14,89982
876,68,9,17,2012,44,15,90275
876,68,9,17,2012,45,16,90107
876,68,9,17,2012,46,17,90943
876,68,9,17,2012,47,18,90293
876,68,9,17,2012,48,19,91533
876,68,9,17,2012,49,20,89901
876,68,9,17,2012,50,21,90229
876,68,9,17,2012,51,22,89637
876,68,9,17,2012,52,23,89807
876,68,9,17,2012,53,24,89897
876,68,9,17,2012,54,25,89335
876,68,9,17,2012,55,26,89297
876,68,9,17,2012,56,27,89287
876,68,9,17,2012,57,28,89148
876,68,9,17,2012,58,29,89184
876,68,9,17,2012,59,30,89029
876,68,9,17,2012,60,31,89565
876,68,1,18,2012,1,1,96522
876,68,1,18,2012,2,2,93830
876,68,1,18,2012,3,3,93122
876,68,1,18,2012,4,4,94627
876,68,1,18,2012,5,5,93041
876,68,1,18,2012,6,6,94501
876,68,1,18,2012,7,7,92946
876,68,1,18,2012,8,8,93109
876,68,1,18,2012,9,9,93070
876,68,1,18,2012,10,10,92834
876,68,1,18,2012,11,11,92778
876,68,1,18,2012,12,12,92652
876,68,1,18,2012,13,13,92308
876,68,1,18,2012,14,14,92328
876,68,1,18,2012,15,15,92350
876,68,1,18,2012,16,16,92150
876,68,1,18,2012,17,17,91960
876,68,1,18,2012,18,18,92076
876,68,1,18,2012,19,19,91957
876,68,1,18,2012,20,20,92091
876,68,1,18,2012,21,21,91934
876,68,1,18,2012,22,22,91946
876,68,1,18,2012,23,23,91914
876,68,1,18,2012,24,24,91831
876,68,1,18,2012,25,1,93863
876,68,1,18,2012,26,2,108649
876,68,1,18,2012,27,3,91489
876,68,1,18,2012,28,4,91391
876,68,1,18,2012,29,5,91128
876,68,1,18,2012,30,6,91023
876,68,1,18,2012,31,7,91152
876,68,1,18,2012,32,8,91652
876,68,1,18,2012,33,9,91653
876,68,1,18,2012,34,10,91549
876,68,1,18,2012,35,11,91510
876,68,1,18,2012,36,12,90787
876,68,1,18,2012,37,13,90756
876,68,1,18,2012,38,14,90491
876,68,1,18,2012,39,15,90593
876,68,1,18,2012,40,16,89996
876,68,1,18,2012,41,17,90392
876,68,1,18,2012,42,18,90387
876,68,1,18,2012,43,19,90682
876,68,1,18,2012,44,20,90189
876,68,1,18,2012,45,21,89899
876,68,1,18,2012,46,22,89984
876,68,1,18,2012,47,23,89675
876,68,1,18,2012,48,24,89381
876,68,1,18,2012,49,25,89598
876,68,1,18,2012,50,26,89398
876,68,1,18,2012,51,27,90170
876,68,1,18,2012,52,28,88889
876,68,1,18,2012,53,29,88810
876,68,1,18,2012,54,30,88873
876,68,1,18,2012,55,31,89128
876,68,1,18,2012,56,32,89083
876,68,1,18,2012,57,33,89303
876,68,1,18,2012,58,34,89452
876,68,1,18,2012,59,35,89955
876,68,1,18,2012,60,36,88203
876,68,9,20,2012,1,1,93554
876,68,9,20,2012,2,2,92624
876,68,9,20,2012,3,3,92577
876,68,9,20,2012,4,4,92417
876,68,9,20,2012,5,5,92265
876,68,9,20,2012,6,6,92481
876,68,9,20,2012,7,7,92053
876,68,9,20,2012,8,8,92189
876,68,9,20,2012,9,9,92122
876,68,9,20,2012,10,10,92042
876,68,9,20,2012,11,11,91695
876,68,9,20,2012,12,12,91750
876,68,9,20,2012,13,13,91564
876,68,9,20,2012,14,14,91541
876,68,9,20,2012,15,15,91383
876,68,9,20,2012,16,16,91474
876,68,9,20,2012,17,17,91432
876,68,9,20,2012,18,18,91401
876,68,9,20,2012,19,19,91109
876,68,9,20,2012,20,20,91369
876,68,9,20,2012,21,21,91697
876,68,9,20,2012,22,22,90637
876,68,9,20,2012,23,23,90759
876,68,9,20,2012,24,24,90856
876,68,9,20,2012,25,25,90904
876,68,9,20,2012,26,26,90466
876,68,9,20,2012,27,27,90987
876,68,9,20,2012,28,28,90839
876,68,9,20,2012,29,29,91242
876,68,9,20,2012,30,30,90814
876,68,9,20,2012,31,31,92580
876,68,9,20,2012,32,32,91097
876,68,9,20,2012,33,1,92808
876,68,9,20,2012,34,2,107679
876,68,9,20,2012,35,3,90442
876,68,9,20,2012,36,4,90279
876,68,9,20,2012,37,5,90622
876,68,9,20,2012,38,6,90681
876,68,9,20,2012,39,7,90717
876,68,9,20,2012,40,8,90412
876,68,9,20,2012,41,9,89949
876,68,9,20,2012,42,10,90070
876,68,9,20,2012,43,11,90487
876,68,9,20,2012,44,12,90422
876,68,9,20,2012,45,13,90212
876,68,9,20,2012,46,14,90090
876,68,9,20,2012,47,15,90346
876,68,9,20,2012,48,16,89422
876,68,9,20,2012,49,17,89846
876,68,9,20,2012,50,18,89460
876,68,9,20,2012,51,19,89446
876,68,9,20,2012,52,20,90059
876,68,9,20,2012,53,21,89755
876,68,9,20,2012,54,22,89668
876,68,9,20,2012,55,23,89173
876,68,9,20,2012,56,24,89035
876,68,9,20,2012,57,25,89573
876,68,9,20,2012,58,26,89756
876,68,9,20,2012,59,27,89692
876,68,9,20,2012,60,28,88723
876,68,131,30,2012,1,1,151343
876,68,131,30,2012,2,2,115683
876,68,131,30,2012,3,3,94424
876,68,131,30,2012,4,4,94665
876,68,131,30,2012,5,5,94281
876,68,131,30,2012,6,6,94194
876,68,131,30,2012,7,7,94086
876,68,131,30,2012,8,8,95735
876,68,131,30,2012,9,9,94842
876,68,131,30,2012,10,10,93548
876,68,131,30,2012,11,11,95085
876,68,131,30,2012,12,12,93646
876,68,131,30,2012,13,13,93270
876,68,131,30,2012,14,14,98725
876,68,131,30,2012,15,15,93324
876,68,131,30,2012,16,16,92937
876,68,131,30,2012,17,17,92814
876,68,131,30,2012,18,18,92948
876,68,131,30,2012,19,19,92771
876,68,131,30,2012,20,20,94449
876,68,131,30,2012,21,21,92486
876,68,131,30,2012,22,22,92257
876,68,131,30,2012,23,23,92434
876,68,131,30,2012,24,24,92290
876,68,131,30,2012,25,25,92180
876,68,131,30,2012,26,26,92214
876,68,131,30,2012,27,27,91828
876,68,131,30,2012,28,28,91801
876,68,131,30,2012,29,29,91851
876,68,131,30,2012,30,30,92036
876,68,131,30,2012,31,31,91940
876,68,131,30,2012,32,32,94858
876,68,131,30,2012,33,1,94165
876,68,131,30,2012,34,2,109271
876,68,131,30,2012,35,3,91124
876,68,131,30,2012,36,4,91292
876,68,131,30,2012,37,5,91715
876,68,131,30,2012,38,6,91171
876,68,131,30,2012,39,7,91002
876,68,131,30,2012,40,8,90867
876,68,131,30,2012,41,9,92930
876,68,131,30,2012,42,10,91530
876,68,131,30,2012,43,11,90390
876,68,131,30,2012,44,12,90353
876,68,131,30,2012,45,13,90438
876,68,131,30,2012,46,14,90227
876,68,131,30,2012,47,15,90235
876,68,131,30,2012,48,16,89979
876,68,131,30,2012,49,17,90613
876,68,131,30,2012,50,18,90017
876,68,131,30,2012,51,19,90073
876,68,131,30,2012,52,20,89267
876,68,131,30,2012,53,21,89230
876,68,131,30,2012,54,22,89540
876,68,131,30,2012,55,23,96703
876,68,164,37,2012,1,1,105204
876,68,164,37,2012,2,2,98406
876,68,164,37,2012,3,3,97834
876,68,164,37,2012,4,4,97108
876,68,164,37,2012,5,5,96036
876,68,164,37,2012,6,6,96042
876,68,164,37,2012,7,7,95986
876,68,164,37,2012,8,8,95976
876,68,164,37,2012,9,9,97230
876,68,164,37,2012,10,10,96232
876,68,164,37,2012,11,11,95620
876,68,164,37,2012,12,12,95874
876,68,164,37,2012,13,13,95352
876,68,164,37,2012,14,14,96376
876,68,164,37,2012,15,15,94984
876,68,164,37,2012,16,16,94963
876,68,164,37,2012,17,17,95063
876,68,164,37,2012,18,18,94995
876,68,164,37,2012,19,19,94957
876,68,164,37,2012,20,20,95013
876,68,164,37,2012,21,21,96067
876,68,164,37,2012,22,22,94532
876,68,164,37,2012,23,23,96737
876,68,164,37,2012,24,24,94635
876,68,164,37,2012,25,25,95588
876,68,164,37,2012,26,26,94919
876,68,164,37,2012,27,27,94586
876,68,164,37,2012,28,28,94526
876,68,164,37,2012,29,29,94869
876,68,164,37,2012,30,30,94461
876,68,164,37,2012,31,31,94232
876,68,164,37,2012,32,1,97169
876,68,164,37,2012,33,2,113675
876,68,164,37,2012,34,3,93723
876,68,164,37,2012,35,4,93590
876,68,164,37,2012,36,5,93610
876,68,164,37,2012,37,6,95191
876,68,164,37,2012,38,7,94026
876,68,164,37,2012,39,8,92864
876,68,164,37,2012,40,9,94344
876,68,164,37,2012,41,10,93447
876,68,164,37,2012,42,11,94021
876,68,164,39,2012,1,1,107707
876,68,164,39,2012,2,2,97920
876,68,164,39,2012,3,3,97301
876,68,164,39,2012,4,4,97112
876,68,164,39,2012,5,5,96626
876,68,164,39,2012,6,6,96331
876,68,164,39,2012,7,7,96996
876,68,164,39,2012,8,8,96008
876,68,164,39,2012,9,9,96213
876,68,164,39,2012,10,10,95745
876,68,164,39,2012,11,11,96049
876,68,164,39,2012,12,12,96852
876,68,164,39,2012,13,13,95468
876,68,164,39,2012,14,14,95210
876,68,164,39,2012,15,15,95236
876,68,164,39,2012,16,16,94995
876,68,164,39,2012,17,17,94774
876,68,164,39,2012,18,18,94904
876,68,164,39,2012,19,19,94525
876,68,164,39,2012,20,20,96948
876,68,164,39,2012,21,21,96369
876,68,164,39,2012,22,22,96731
876,68,164,39,2012,23,23,95315
876,68,164,39,2012,24,24,95926
876,68,164,39,2012,25,25,94807
876,68,164,39,2012,26,1,97283
876,68,164,39,2012,27,2,116185
876,68,164,39,2012,28,3,94892
876,68,164,39,2012,29,4,94198
876,68,164,39,2012,30,5,94349
876,68,164,39,2012,31,6,93935
876,68,164,39,2012,32,7,94364
876,68,164,39,2012,33,8,95063
876,68,164,39,2012,34,9,94241
876,68,164,39,2012,35,10,96011
876,68,164,39,2012,36,11,94448
876,68,164,39,2012,37,12,93798
876,68,164,39,2012,38,13,93714
876,68,164,39,2012,39,14,93705
876,68,164,39,2012,40,15,93263
876,68,164,39,2012,41,16,94123
876,68,164,39,2012,42,17,94515
876,68,164,39,2012,43,18,94422
876,68,164,39,2012,44,19,94580
876,68,164,39,2012,45,20,93641
876,68,164,39,2012,46,21,94820
876,68,164,39,2012,47,22,92679
876,68,164,39,2012,48,23,92613
876,68,164,39,2012,49,24,93338
876,68,164,39,2012,50,25,92688
876,68,164,39,2012,51,26,92403
876,68,164,39,2012,52,27,92302
876,68,164,39,2012,53,28,92161
876,68,164,39,2012,54,29,95400
876,68,164,39,2012,55,30,92798
876,68,164,39,2012,56,31,94244
876,68,164,39,2012,57,32,94167
876,68,164,39,2012,58,33,93334
876,68,208,154,2012,1,1,101771
876,68,208,154,2012,2,2,95726
876,68,208,154,2012,3,3,95409
876,68,208,154,2012,4,4,94032
876,68,208,154,2012,5,5,93922
876,68,208,154,2012,6,6,94291
876,68,208,154,2012,7,7,93389
876,68,208,154,2012,8,8,94378
876,68,208,154,2012,9,9,93380
876,68,208,154,2012,10,10,93360
876,68,208,154,2012,11,11,93163
876,68,208,154,2012,12,12,93128
876,68,208,154,2012,13,13,93214
876,68,208,154,2012,14,14,93101
876,68,208,154,2012,15,15,92750
876,68,208,154,2012,16,16,93068
876,68,208,154,2012,17,17,92332
876,68,208,154,2012,18,18,91995
876,68,208,154,2012,19,19,92156
876,68,208,154,2012,20,20,92485
876,68,208,154,2012,21,21,92758
876,68,208,154,2012,22,22,92925
876,68,208,154,2012,23,23,91450
876,68,208,154,2012,24,24,91537
876,68,208,154,2012,25,25,91412
876,68,208,154,2012,26,26,91635
876,68,208,154,2012,27,27,91374
876,68,208,154,2012,28,28,91091
876,68,208,154,2012,29,29,91152
876,68,208,154,2012,30,30,91312
876,68,208,154,2012,31,31,91445
876,68,208,154,2012,32,32,92221
876,68,208,154,2012,33,33,91899
876,68,208,154,2012,34,34,91251
876,68,208,154,2012,35,35,91551
876,68,208,154,2012,36,1,93150
876,68,208,154,2012,37,2,107357
876,68,208,154,2012,38,3,90027
876,68,208,154,2012,39,4,89884
876,68,208,154,2012,40,5,90487
876,68,208,154,2012,41,6,90215
876,68,208,154,2012,42,7,90149
876,68,208,154,2012,43,8,90298
876,68,208,154,2012,44,9,90469
876,68,208,154,2012,45,10,90982
876,68,208,154,2012,46,11,90896
876,68,208,154,2012,47,12,90522
876,68,208,154,2012,48,13,90413
876,68,208,154,2012,49,14,89872
876,68,208,154,2012,50,15,90001
876,68,208,154,2012,51,16,91043
876,68,208,154,2012,52,17,90372
876,68,208,154,2012,53,18,89678
876,68,208,154,2012,54,19,90519
876,68,208,154,2012,55,20,89770
876,68,208,154,2012,56,21,89984
876,68,208,154,2012,57,22,89522
876,68,208,154,2012,58,23,89812
876,68,208,154,2012,59,24,89738
876,68,208,154,2012,60,25,89624
876,68,15,155,2012,1,1,104475
876,68,15,155,2012,2,2,96326
876,68,15,155,2012,3,3,95802
876,68,15,155,2012,4,4,94863
876,68,15,155,2012,5,5,94863
876,68,15,155,2012,6,6,94797
876,68,15,155,2012,7,7,94553
876,68,15,155,2012,8,8,94084
876,68,15,155,2012,9,9,94190
876,68,15,155,2012,10,10,93945
876,68,15,155,2012,11,11,93978
876,68,15,155,2012,12,12,93890
876,68,15,155,2012,13,13,93589
876,68,15,155,2012,14,14,93716
876,68,15,155,2012,15,15,93702
876,68,15,155,2012,16,16,94003
876,68,15,155,2012,17,17,94845
876,68,15,155,2012,18,18,93950
876,68,15,155,2012,19,19,93760
876,68,15,155,2012,20,20,92975
876,68,15,155,2012,21,21,92680
876,68,15,155,2012,22,22,92875
876,68,15,155,2012,23,23,93379
876,68,15,155,2012,24,24,93127
876,68,15,155,2012,25,25,92620
876,68,15,155,2012,26,26,92593
876,68,15,155,2012,27,27,92748
876,68,15,155,2012,28,28,92598
876,68,15,155,2012,29,29,93788
876,68,15,155,2012,30,30,93639
876,68,15,155,2012,31,31,92400
876,68,15,155,2012,32,32,92109
876,68,15,155,2012,33,33,91611
876,68,15,155,2012,34,34,91996
876,68,15,155,2012,35,35,92502
876,68,15,155,2012,36,1,95440
876,68,15,155,2012,37,2,109156
876,68,15,155,2012,38,3,90164
876,68,15,155,2012,39,4,89967
876,68,15,155,2012,40,5,90104
876,68,15,155,2012,41,6,90349
876,68,15,155,2012,42,7,90406
876,68,15,155,2012,43,8,89960
876,68,15,155,2012,44,9,90088
876,68,15,155,2012,45,10,90056
876,68,15,155,2012,46,11,90134
876,68,15,155,2012,47,12,89776
876,68,15,155,2012,48,13,89765
876,68,15,155,2012,49,14,89405
876,68,15,155,2012,50,15,90128
876,68,15,155,2012,51,16,89204
876,68,15,155,2012,52,17,89526
876,68,15,155,2012,53,18,89880
876,68,15,155,2012,54,19,89456
876,68,15,155,2012,55,20,89539
876,68,15,155,2012,56,21,89560
876,68,15,155,2012,57,22,89292
876,68,15,155,2012,58,23,89310
876,68,15,155,2012,59,24,89730
876,68,15,155,2012,60,25,89873
876,68,10,807,2012,1,1,100441
876,68,10,807,2012,2,2,94908
876,68,10,807,2012,3,3,94214
876,68,10,807,2012,4,4,93731
876,68,10,807,2012,5,5,93927
876,68,10,807,2012,6,6,93636
876,68,10,807,2012,7,7,93292
876,68,10,807,2012,8,8,93449
876,68,10,807,2012,9,9,93079
876,68,10,807,2012,10,10,93089
876,68,10,807,2012,11,11,92833
876,68,10,807,2012,12,12,93828
876,68,10,807,2012,13,13,93719
876,68,10,807,2012,14,14,92143
876,68,10,807,2012,15,15,92225
876,68,10,807,2012,16,16,92208
876,68,10,807,2012,17,17,92109
876,68,10,807,2012,18,18,92033
876,68,10,807,2012,19,19,92410
876,68,10,807,2012,20,20,92265
876,68,10,807,2012,21,21,92058
876,68,10,807,2012,22,22,92076
876,68,10,807,2012,23,23,92034
876,68,10,807,2012,24,24,92030
876,68,10,807,2012,25,25,92111
876,68,10,807,2012,26,26,92105
876,68,10,807,2012,27,27,92295
876,68,10,807,2012,28,1,94321
876,68,10,807,2012,29,2,109714
876,68,10,807,2012,30,3,91869
876,68,10,807,2012,31,4,91473
876,68,10,807,2012,32,5,91692
876,68,10,807,2012,33,6,90903
876,68,10,807,2012,34,7,90884
876,68,10,807,2012,35,8,91208
876,68,10,807,2012,36,9,91008
876,68,10,807,2012,37,10,91223
876,68,10,807,2012,38,11,90590
876,68,10,807,2012,39,12,90764
876,68,10,807,2012,40,13,90547
876,68,10,807,2012,41,14,90709
876,68,10,807,2012,42,15,90573
876,68,10,807,2012,43,16,90669
876,68,10,807,2012,44,17,90943
876,68,10,807,2012,45,18,91068
876,68,10,807,2012,46,19,90914
876,68,10,807,2012,47,20,90582
